,country,date,Fertilizer consumption as a percentage of fertilizer production,Arable land per person,Permanent cropland as a percentage of land area,Forest area as a percentage of land area,Agricultural irrigated land as a percentage of total agricultural land,Crop production index,"Imports of goods and services (BoP, current US$)",ICT service exports as a percentage of service exports (BoP),"Foreign direct investment, net inflows as a percentage of GDP",Market capitalization of listed domestic companies as a percentage of GDP,"Net bilateral aid flows from DAC donors, Japan (current US$)","Net bilateral aid flows from DAC donors, Korea, Rep. (current US$)","Net bilateral aid flows from DAC donors, Lithuania (current US$)","Net bilateral aid flows from DAC donors, Luxembourg (current US$)","Net bilateral aid flows from DAC donors, Netherlands (current US$)","Net bilateral aid flows from DAC donors, Norway (current US$)","Net bilateral aid flows from DAC donors, New Zealand (current US$)","Net bilateral aid flows from DAC donors, Poland (current US$)","Net bilateral aid flows from DAC donors, Portugal (current US$)","Net bilateral aid flows from DAC donors, Slovak Republic (current US$)",Debt service as a percentage of exports,"Debt service on external debt, public and publicly guaranteed",Public and publicly guaranteed debt service as a percentage of GNI,Public and publicly guaranteed debt service as a percentage of exports,"Access to clean fuels and technologies for cooking, rural population","Access to clean fuels and technologies for cooking, urban population","Access to clean fuels and technologies for cooking, total population",Energy intensity level of primary energy,"Access to electricity, total population",Renewable electricity output as a percentage of total electricity output,Nitrous oxide emissions (total) excluding LULUCF (Mt CO2e),Nitrous oxide emissions from Power Industry (Energy) (Mt CO2e),Nitrous oxide emissions from Transport (Energy) (Mt CO2e),Nitrous oxide emissions from Waste (Mt CO2e),Nitrous oxide emissions (total) excluding LULUCF (% change from 1990),Total greenhouse gas emissions excluding LULUCF (% change from 1990),Population density (people per sq. km of land area),Rural population living in areas where elevation is below 5 meters (% of total population),Urban population living in areas where elevation is below 5 meters (% of total population),Population living in areas where elevation is,Tax revenue (% of GDP),Expense (% of GDP),Human Capital Index (HCI) (scale 0-1),B-READY: Business Entry: Overall Score,B-READY: Business Location: Overall Score,B-READY: Dispute Resolution: Overall Score,B-READY: Financial Services: Overall Score,B-READY: International Trade: Overall Score,B-READY: Labor: Overall Score,B-READY: Taxation: Overall Score,Investment in energy with private participation (current US$),Investment in ICT with private participation (current US$),Investment in transport with private participation (current US$),Investment in water and sanitation with private participation (current US$),Public private partnerships investment in energy (current US$),Public private partnerships investment in ICT (current US$),Public private partnerships investment in transport (current US$),Public private partnerships investment in water and sanitation (current US$),Mobile cellular subscriptions (per 100 people),Individuals using the Internet (% of population),Exports of goods and services (annual % growth),Gross fixed capital formation (annual % growth),Imports of goods and services (annual % growth),"Manufacturing, value added (annual % growth)","Services, value added (annual % growth)",Adjusted net national income (annual % growth),"Inflation, GDP deflator (annual %)","Inflation, GDP deflator: linked series (annual %)",Discrepancy in expenditure estimate of GDP (constant LCU),Discrepancy in expenditure estimate of GDP (current LCU),GDP (constant 2015 US$),GDP per capita (constant 2015 US$),GDP growth (annual %),GDP per capita growth (annual %),"GDP, PPP (constant 2021 international $)","GDP per capita, PPP (constant 2021 international $)",Total natural resources rents (% of GDP),GDP per capita (current US$),"GDP per capita, PPP (current international $)",GNI per capita (constant 2015 US$),"Literacy rate, youth female (% of females ages 15-24)","Literacy rate, youth male (% of males ages 15-24)","Literacy rate, adult female (% of females ages 15 and above)","Literacy rate, adult male (% of males ages 15 and above)","Compulsory education, duration (years)","School enrollment, primary (gross), gender parity index (GPI)","School enrollment, secondary (gross), gender parity index (GPI)","School enrollment, tertiary (gross), gender parity index (GPI)","Primary completion rate, total (% of relevant age group)","Lower secondary completion rate, total (% of relevant age group)","School enrollment, secondary (% gross)","School enrollment, secondary, female (% gross)","School enrollment, secondary, male (% gross)","School enrollment, secondary (% net)","School enrollment, secondary, female (% net)","School enrollment, secondary, male (% net)","School enrollment, secondary, private (% of total secondary)",Trained teachers in secondary education (% of total teachers),"School enrollment, tertiary (% gross)","School enrollment, tertiary, female (% gross)",Under-5 mortality rate,Neonatal mortality rate,People using at least basic drinking water services (% of population),Antiretroviral therapy coverage (% of people living with HIV),"Immunization, HepB3 (% of one-year-old children)","Hospital beds (per 1,000 people)","Nurses and midwives (per 1,000 people)","Physicians (per 1,000 people)","Prevalence of stunting, height for age (% of children under 5)","Suicide mortality rate, male (per 100,000 male population)","Suicide mortality rate (per 100,000 population)","Mortality caused by road traffic injury (per 100,000 population)","Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",Tuberculosis treatment success rate (% of new cases),"Tuberculosis case detection rate (%, all forms)",Proportion of population pushed further below the $2.15 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%),Proportion of population spending more than 10% of household consumption or income on out-of-pocket health care expenditure (%),Current health expenditure (% of GDP),External health expenditure (% of current health expenditure),Proportion of people living below 50 percent of median income (%),"Employment to population ratio, female (%)","Employment to population ratio, male (%)","Employment to population ratio, total (%)","Vulnerable employment, female (% of female employment)","Vulnerable employment, male (% of male employment)","Wage and salaried workers, female (% of female employment)","Wage and salaried workers, male (% of male employment)",GDP per person employed (constant 2021 PPP $),Employment in industry (% of total employment),"Labor force participation rate, total (% of total population ages 15-64)","Labor force, female (% of total labor force)","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",Unemployment with advanced education (% of total labor force with advanced education),Unemployment with basic education (% of total labor force with basic education),Unemployment with intermediate education (% of total labor force with intermediate education),"Life expectancy at birth, total (years)","Fertility rate, total (births per woman)","Survival to age 65, female (% of cohort)","Survival to age 65, male (% of cohort)","Population ages 15-64, total",Population ages 15-64 (% of total population),"Population ages 20-24, female (% of female population)","Population ages 20-24, male (% of male population)","Population ages 25-29, female (% of female population)","Population ages 25-29, male (% of male population)","Population ages 30-34, female (% of female population)","Population ages 30-34, male (% of male population)","Population ages 35-39, female (% of female population)","Population ages 35-39, male (% of male population)","Population ages 40-44, female (% of female population)"
0,Argentina,2000,587.063265306122,0.74273154951644,0.365404923465939,12.1964855354461,,60.89,33068803786.7906,5.83719372568351,3.66579059535379,16.1290412248255,37290000.9155273,,,230000.004172325,209999.993443489,9999.99977648258,109999.999403954,,,,40.2876017613837,14081205317.3,5.08978908833512,36.4259501475565,76.05,98.2,95.7,3.69,95.7,33.0317886599097,27.8471,0.0286,0.6255,0.6108,5.6362925955852,13.57923122629,13.5981729753827,0.114085116204704,0.772413485832314,0.886498602037018,9.62260350188905,16.8328883767368,,,,,,,,,1972900000.0,,129800000.0,689900000.0,1604900000.0,,129800000.0,689900000.0,17.5015229,7.04,2.70239130860458,-6.8042601361996,-0.157568634686129,-3.82321832895714,0.343091492905032,-0.949472274269354,1.03728710073175,1.03728710073175,,10700.0,395646066535.875,10631.6503639029,-0.78899893905691,-1.90684139222867,829178972033.759,22281.3814299958,2.36414526373118,7637.01489203628,11499.9828002698,10367.6097235248,,,,,10.0,0.991039991378784,1.04984998703003,1.36731004714966,99.7241821289062,86.4880981445312,96.6217880249023,100.204521179199,93.1792221069336,78.48781,80.36122,76.6439,25.0939807891846,,54.3332710266113,66.8404769897461,19.4,11.1,96.2840257442126,,,4.1,,,,15.04,9.17,11.5,,47.0,86.0,,,8.22001076,0.03062808,24.5,42.284,63.6,49.5,20.6304301398102,24.3606466156729,76.4009300729195,69.5780683438747,58552.4159474895,22.6821568510036,69.45,41.7307063921041,15.0,,,,73.91,2.591,84.056066,72.258708,23137277.0,62.1736105975646,8.32227598810431,8.86137126186658,7.32124984562288,7.63365110195967,6.42832014405369,6.63277055909498,6.1841148204868,6.38023288253155,5.90928976775084
1,Argentina,2001,198.936302792522,0.737438645894034,0.365404923465939,12.0808714176615,,63.93,27594942433.167,6.94987010326302,0.806164134759348,12.4244152562322,16510000.2288818,9999.99977648258,,,449999.988079071,39999.9991059303,219999.998807907,,129999.995231628,,31.8056957802838,9994574595.3,3.82977959803797,27.4013920518689,78.4,98.4,96.1,3.59,95.5,41.617243827229,28.3878,0.0237,0.5851,0.6177,7.68740540109933,11.977987079407,13.7482962995443,,,,9.32489879390056,16.9923529034125,,,,,,,,,945500000.0,,63500000.0,,895500000.0,,63500000.0,,17.98746665,9.78,2.74099076017254,-15.6610502355732,-13.9465820702143,-7.36198740953409,-4.34830176989163,-4.71834288579144,-1.09576771833679,-1.09576771833679,,41200.0,378202665751.853,10051.9448463043,-4.40883968258557,-5.45263903304014,792621800475.08,21066.4581290433,1.91854085449722,7141.47507662826,11117.754923304,9781.28607639738,99.0,99.0,97.0,97.0,10.0,0.992370009422302,1.05215001106262,1.33592998981476,99.186408996582,87.1577529907227,98.0622406005859,101.822372436523,94.4552307128906,78.94955,80.92482,77.00817,25.0535793304443,,58.791690826416,70.9192733764648,18.8,11.1,96.5228198652942,,,,0.4453,3.2481,,16.75,10.33,11.6,,61.0,86.0,,,8.37179852,0.2007374,26.1,41.193,59.0,46.4,21.4117695803084,25.4443895994991,76.1208133467357,68.7457676664893,57363.1163045418,21.967694517928,68.732,41.5075208800309,17.32,,,,74.154,2.531,84.254219,72.661494,23450720.0,62.3277840850053,8.34124534966735,8.88055637775416,7.44067114761337,7.78933169001441,6.48878383391137,6.68712728119678,6.12790415555741,6.31620248837735,5.8868808770228
2,Argentina,2002,160.851250716059,0.732644673985873,0.365404923465939,11.9652572998769,1.05353119415741,65.11,13337220000.0,7.09870767791357,2.19895819502207,16.9569392155608,12880000.1144409,39999.9991059303,,180000.007152557,259999.990463257,90000.0035762787,150000.005960464,,509999.990463257,,15.5964927610336,3577304413.7,3.85635866214876,11.1464485479535,80.6,98.6,96.6,3.98,96.1,43.2402458483541,29.1628,0.0253,0.5354,0.5992,10.6273211108709,11.6990233115994,13.8961113608045,,,,9.81895834666325,19.6771706443151,,,,,,,,,111830000.0,,6900000.0,67000000.0,111830000.0,,6900000.0,67000000.0,17.33333812,10.9,3.09295518587496,-36.4475779912195,-50.0595539300904,-10.9552207765253,-9.71528992438883,-11.0408797860761,30.555204053903,30.555204053903,,-143900.000003815,336999433710.193,8861.56199282278,-10.8944848285903,-11.8423138177008,706269738674.223,18571.7020471274,5.63090239331634,2569.69963519124,9953.46492878861,8399.41684112204,,,,,10.0,0.993120014667511,1.0521399974823,1.33747005462646,101.835418701172,86.8861312866211,97.468132019043,101.185386657715,93.9069595336914,78.81052,80.78871,76.86968,24.9044208526611,,62.0592613220215,74.9215316772461,18.3,10.7,96.7554692969689,,66.0,,,,,16.5,10.31,9.8,,58.0,86.0,,,7.3933115,1.96734297,25.9,38.862,59.1,47.6,19.9590704507692,27.8054741089666,78.128790847419,67.1054966535364,53152.2756157438,20.2072823511607,67.063,40.9578712482256,19.59,13.78,22.04,21.16,74.312,2.493,84.588313,72.615173,23766855.0,62.4960869038279,8.31426614989184,8.84387938403558,7.56288591954218,7.9503931253129,6.57324477191289,6.77219598115337,6.0740663675422,6.25416111806476,5.86627525629256
3,Argentina,2003,197.584494939851,0.776285162595881,0.365404923465939,11.8496431820922,,67.6,18724510000.0,6.55530245507466,1.29481086883944,27.4280508755432,11579999.9237061,90000.0035762787,,59999.9986588955,200000.002980232,370000.004768372,239999.994635582,,,,34.9563582469504,6833401361.2,5.58047565330112,18.2516549488647,82.8,98.8,97.0,3.96,96.3,37.8812394109214,31.2619,0.03,0.5357,0.5847,18.5901302287824,20.1996955039551,14.0404218234436,,,,12.5187797002949,19.8373029880995,,,,,,,,,104040000.0,,,,104040000.0,,,,20.48748472,11.9,5.99536820219664,38.1661814013496,37.5653715502142,15.9671880038979,4.2458321006863,11.6412102993947,10.4957030215496,10.4957030215496,,138600.0,366780211148.674,9545.53194119994,8.83704079576924,7.71839038006088,768683083609.037,20005.1385113465,4.54405237920157,3320.47775133903,10933.3925490662,9161.12177287985,,,,,10.0,0.992860019207001,1.06096994876862,1.34669005870819,99.5026397705078,82.5139694213867,96.5058364868164,100.550346374512,92.6349487304688,78.51365,80.82155,76.25386,24.9429798126221,,64.4024505615234,78.1919326782227,17.8,10.1,96.9824166198558,,73.0,,,,,15.76,9.74,9.4,,66.0,86.0,,,6.89451647,0.34346449,24.6,40.308,64.3,51.9,19.0276715013313,24.9178265788634,78.7945481048553,70.2389370775434,53402.4384761842,21.875644795885,68.085,41.2091313237418,15.36,11.68,17.29,17.94,74.307,2.451,84.632377,73.129516,24088077.0,62.6897257312446,8.25102385122059,8.76580903911495,7.67888736277521,8.10401698646319,6.66770137704174,6.87599189824233,6.03522760193191,6.20756706531357,5.85709811274525
4,Argentina,2004,222.144902046064,0.819107296089573,0.365404923465939,11.7340290643076,,66.46,27823640000.0,6.14362139519585,2.5050175164097,24.6534557360052,9260000.22888184,90000.0035762787,,79999.9982118607,1029999.97138977,29999.9993294477,340000.003576279,,79999.9982118607,,19.900580316215,2583475133.6,1.76513193338802,5.94202572610252,84.6,99.0,97.5,4.04,96.5,31.5189022626871,32.584,0.0416,0.6275,0.6041,23.6054367576713,27.6109117387008,14.1835268152403,,,,13.1007798994386,16.8763416365527,,,,,,,,,274000000.0,,3400000.0,34650000.0,274000000.0,,3400000.0,34650000.0,34.94389378,16.0,8.11415798951984,34.4252036961774,40.1217800343765,11.9760561080591,6.87726660954016,-0.851999100577203,18.3633542492033,18.3633542492033,0.0,-100.0,399898899166.738,10302.4465316428,9.02957330068152,7.92951713016532,838091886093.454,21591.449396517,4.29522015828479,4242.02099089422,12117.6797424618,9165.6679994441,,,,,10.0,0.991110026836395,1.07690000534058,1.30524003505707,97.7836380004883,80.8255310058594,95.9976196289062,100.687850952148,91.5119094848633,78.53653,81.42915,75.70999,25.4447002410889,,64.8878479003906,76.8219680786133,17.3,9.6,97.2043461157274,,81.0,,0.4854,3.1857,,14.03,8.75,10.6,,57.0,86.0,,16.9,7.22868252,6.29007864,24.2,42.058,66.242,53.567,18.6304362026544,23.6140995147266,79.0030046529309,71.2570872428742,55372.0006494235,22.8144475296486,69.127,41.4591721374085,13.522,5.732,14.753,15.534,74.871,2.43,85.082494,74.394404,24413926.0,62.89668860187,8.17071760076902,8.67412291431855,7.77072345560625,8.22407039961463,6.77359944110699,7.00082066878432,6.02333914988373,6.18698578399992,5.84303608277235
5,Argentina,2005,208.362549391813,0.861661570507468,0.365404923465939,11.618414946523,,77.46,34796990000.0,6.31551890196127,2.64935441452167,23.946359886693,10970000.2670288,180000.007152557,,100000.001490116,310000.002384186,,289999.99165535,59999.9986588955,29999.9993294477,,14.2054415594713,3178284455.9,1.80427118247705,6.20709947363508,86.4,99.2,97.7,3.68,96.7,33.7205702994261,32.2851,0.0474,0.6289,0.6237,22.4715776536059,28.8961545553838,14.3300077831249,,,,13.1031756459852,,,,,,,,,,248600000.0,,,,248600000.0,,,,56.70883514,17.7,12.8868304227088,15.8283723953056,15.8482318854853,7.42315923895534,9.10051330561359,7.32452073426182,10.3175111982406,10.3175111982406,0.0,-100.0,435296589745.339,11099.7509190602,8.85165992013437,7.73898107569444,912276929668.686,23262.4075792816,5.18727382834912,5067.65342293276,13464.8128469003,9858.60209879153,,,,,10.0,0.990620017051697,1.08984994888306,1.32123994827271,94.82763671875,81.1039428710938,94.1866607666016,99.2958679199219,89.3027572631836,77.93493,81.26323,74.68905,25.8993301391602,,63.732349395752,76.199592590332,16.7,9.2,97.4211883068913,,88.0,4.0,,,7.2,13.74,8.64,11.6,,46.0,86.0,,,7.61078882,1.18307579,23.6,42.423,67.684,54.434,18.2754167503997,23.2860417077255,79.4799396961911,71.5890942209885,58492.0948828661,23.3459141837039,68.458,41.0098110524289,11.506,5.02,13.131,12.825,75.231,2.426,85.614183,74.743103,24744244.0,63.0960471662271,8.0796426790997,8.57946726122103,7.8300501801377,8.29523854405183,6.88711471554224,7.14253419638467,6.04592620724258,6.20119379111569,5.80762690595667
6,Argentina,2006,218.98272683826,0.898046457136374,0.365404923465939,11.5028008287384,,75.44,41261872519.761,7.12215274835292,2.38106854489628,22.0333391526542,7989999.77111816,189999.997615814,,209999.993443489,129999.995231628,19999.9995529652,200000.002980232,19999.9995529652,70000.0002980232,,23.0847795196932,4004566750.8,1.78061880068249,6.65065386249213,88.0,99.3,98.1,3.58,97.0,34.7396865413772,33.599,0.0472,0.6209,0.6456,27.4557779775656,34.1580495231611,14.4781158991336,,,,12.8788866954319,,,,,,,,,,1928000000.0,,337000000.0,,869000000.0,,337000000.0,,79.81991978,20.9,5.56120323520517,14.4728160245337,10.9918629108731,9.09978637282907,8.50542758089313,20.7447975360932,13.7410524859152,13.7410524859152,-100.0,-6.103515625e-05,470325565798.353,11870.2791559298,8.04715150043027,6.94185160089025,985689236302.599,24877.2493922296,5.77560944191323,5869.38028970204,14843.5778656186,11489.8591940103,,,,,13.0,0.994090020656586,1.1032999753952,1.35178005695343,95.8469924926758,77.70556640625,92.9617309570312,98.5617828369141,87.6107330322266,77.80917,81.61114,74.10481,26.1404991149902,,67.1185913085938,81.7862014770508,16.2,8.8,97.6332141757066,,84.0,,,,,14.04,8.61,13.1,,55.0,86.0,,,7.64032793,0.32621667,23.0,43.556,68.793,55.568,17.4041773139737,22.1795042035422,80.2372903157511,72.5556269768486,61047.783669524,23.715321653986,68.826,41.3329800969844,10.078,3.767,11.366,11.854,75.279,2.4,85.076186,75.091671,25077232.0,63.2909967072682,7.99160299299171,8.49419036225498,7.85230794276192,8.31531363383011,7.0041636081326,7.29274433908089,6.10679712271845,6.2558895635393,5.76078747072344
7,Argentina,2007,382.688116552721,0.924235176143558,0.365404923465939,11.3871867109537,,85.6,53551718519.8869,8.03199150322364,2.25129423568361,19.8483841980828,15090000.1525879,39999.9991059303,9999.99977648258,170000.001788139,29999.9993294477,39999.9991059303,159999.996423721,50000.0007450581,140000.000596046,,6.91209218283277,5011131954.0,1.78972698153715,6.88844011647047,89.3,99.4,98.4,3.44,97.2,29.2267911400766,35.0516,0.053,0.6388,0.659,32.9661283775838,37.6792184601515,14.6223222213696,,,,12.4482684483004,,,,,,,,,,489000000.0,,728700000.0,,420000000.0,,728700000.0,,101.3182303,25.9,8.16445191719141,20.4531987245096,19.6402842987955,7.53396750618644,9.08867196299568,12.0530241449324,14.9399250245835,14.9399250245835,0.0,-100.0,512690850741.56,12811.9021206578,9.00765087504757,7.93261011269163,1074476681421.66,26850.6645932771,4.83861569507875,7185.25155147027,16455.1129799188,12484.8277172084,,,,,13.0,0.997009992599487,1.11386001110077,1.35222005844116,98.6377868652344,75.7737121582031,92.6104202270508,98.5978469848633,86.891960144043,77.68491,81.83627,73.64578,26.2289390563965,,66.9094467163086,81.5674362182617,15.8,8.4,97.8403601049127,,85.0,,,,,13.43,8.31,14.1,,60.0,86.0,,,7.83455086,0.22942123,23.3,43.772,69.6,55.8,16.5083352387711,20.9701477247531,80.9334463951862,73.2851641732126,65213.8451434454,23.9756595985387,68.282,41.067381097597,8.47,,,,74.783,2.37,84.712383,74.409394,25406655.0,63.4900304155036,7.92289714922487,8.43237119483146,7.83565460379717,8.28570741420056,7.12801349696109,7.4498355086195,6.19366562178903,6.34058766270343,5.71740648897826
8,Argentina,2008,305.880309793373,0.881559705352355,0.365404923465939,11.2715725931691,,87.18,68242684098.4796,9.6599092586123,2.68990096507093,11.0218432201051,5889999.8664856,180000.007152557,,230000.004172325,250000.0,109999.999403954,430000.007152557,19999.9995529652,119999.997317791,,6.73971047343004,5873587091.3,1.66572014278138,6.73509959732486,90.8,99.5,98.7,3.42,97.5,27.4501463990749,33.2142,0.0597,0.6105,0.6658,25.9960624096687,38.2566104168538,14.7711827061158,,,,13.3178463574032,,,,,,,,,,717750000.0,,331000000.0,,512750000.0,,331000000.0,,115.4815533,28.1,0.73987446873889,8.69543468108299,13.5621869851115,3.62110044950312,5.12903142266356,5.65919424016752,23.1711649813124,23.1711649813124,0.0,0.0,533491913656.279,13197.3570267029,4.05723310346406,3.00856892610517,1118070705029.3,27658.4853446831,4.94937994883837,8944.1102657357,17276.7570884025,12873.4779066937,,,,,13.0,0.995930016040802,1.12304997444153,1.35339999198914,102.386627197266,76.6345520019531,93.5038223266602,99.8813781738281,87.4148025512695,78.65304,83.17861,74.25696,26.3342094421387,,68.816291809082,83.9635467529297,15.4,8.1,98.0428781125276,,90.0,,,,,14.09,8.67,14.8,,38.0,86.0,,,8.1826973,0.92570257,22.0,43.379,69.204,55.692,16.3293867303157,20.9461591111629,80.8236881081219,73.3188530945827,67241.6105325519,24.1165454976498,67.727,40.7976360050623,7.837,3.826,9.374,8.345,75.428,2.432,85.241758,75.200425,25735704.0,63.6641840911527,7.87865614960152,8.39566082893694,7.78389642770215,8.21466413644214,7.24525103141354,7.59731944632392,6.289197660463,6.44104785444031,5.68569570430901
9,Argentina,2009,153.278635922547,0.844225741626492,0.365404923465939,11.1559584753845,,62.18,49682786813.2391,11.2648461341748,1.20643922647566,13.7381863641294,9000000.0,100000.001490116,9999.99977648258,140000.000596046,219999.998807907,50000.0007450581,189999.997615814,19999.9995529652,90000.0035762787,,10.921743293299,7623385200.5,2.36205086938224,10.911318262466,91.9,99.6,99.0,3.35,97.8,30.4953983718573,30.6221,0.056,0.535,0.6775,16.16308755638,29.0908381679173,14.9285563947689,,,,12.3830415594157,,,,,,,,,,344250000.0,,5890000.0,,344250000.0,,5890000.0,,128.9999606,34.0,-9.3471064312958,-22.5728525826975,-18.4164393852693,-7.25982438527079,-2.05463956842684,-7.50442079500611,15.3776493708921,15.3776493708921,-100.0,0.0,501917060966.235,12285.3784651865,-5.91852507634947,-6.9103121153056,1051897409980.83,25747.1976809995,3.09834695426024,8150.23527028221,16182.0753478429,11910.9852127509,,,,,13.0,0.995450019836426,1.1147700548172,1.34807002544403,103.046852111816,76.8056411743164,96.6370162963867,102.795051574707,90.7591018676758,80.56529,84.88917,76.37201,26.0257091522217,,71.0374603271484,86.3935623168945,14.9,7.8,98.2407291145394,,94.0,,,,,13.74,8.44,13.3,,43.0,86.0,,,9.45599556,0.28787005,22.2,43.973,68.174,55.526,16.8760790648127,21.4457715252324,80.152403043723,73.089204458225,62578.8318819811,23.2952997990484,68.086,41.1465624561473,8.645,4.055,10.267,9.278,75.577,2.4,84.815158,75.532181,26066069.0,63.8016799041465,7.85248667394797,8.37343043301548,7.71200979262906,8.12728947768413,7.33541188715017,7.70882334396073,6.39166786808345,6.55799688053149,5.67561863048065
